Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.04.24 18:00,5049.5860,5058.0960,5016.4820,5020.9720,13614,0.2540,0,5175.6130,5175.8670
2025.04.24 22:00,5020.9780,5038.3560,5017.9700,5025.9120,13574,0.2540,0,5175.6130,5175.8670
2025.04.25 02:00,5025.9140,5035.1820,5019.7080,5033.8370,13588,0.2540,0,5175.6130,5175.8670
2025.04.25 06:00,5033.8390,5056.6490,5010.9360,5056.6490,13549,0.2540,0,5175.6130,5175.8670
2025.04.25 10:00,5056.6570,5077.5010,5049.0660,5054.4760,13610,0.2540,0,5175.6130,5175.8670
2025.04.25 14:00,5054.4860,5061.4720,5039.8100,5051.8070,13624,0.2540,0,5175.6130,5175.8670
2025.04.25 18:00,5051.8150,5062.2970,5027.6100,5029.7620,13625,0.2540,0,5175.6130,5175.8670
2025.04.25 22:00,5029.7630,5033.7670,4976.4060,4980.4800,13554,0.2540,0,5175.6130,5175.8670
2025.04.26 02:00,4980.4800,4984.7520,4933.7050,4934.5550,13566,0.2540,0,5175.6130,5175.8670
2025.04.26 06:00,4934.5600,4938.3120,4910.1650,4914.3410,13624,0.2540,0,5175.6130,5175.8670
2025.04.26 10:00,4914.3410,4931.7570,4904.1870,4906.0160,13595,0.2540,0,5175.6130,5175.8670
2025.04.26 14:00,4906.0180,4942.1300,4906.0180,4920.8680,13613,0.2540,0,5175.6130,5175.8670
2025.04.26 18:00,4920.8730,4936.9230,4905.1190,4907.6930,13596,0.2540,0,5175.6130,5175.8670
2025.04.26 22:00,4907.6950,4923.2690,4898.3030,4900.8030,13600,0.2540,0,5175.6130,5175.8670
2025.04.27 02:00,4900.8070,4906.4510,4858.1940,4877.6180,13615,0.2540,0,5175.6130,5175.8670
2025.04.27 06:00,4877.6200,4918.4100,4877.6200,4914.7560,13545,0.2540,0,5175.6130,5175.8670
2025.04.27 10:00,4914.7590,4929.5970,4901.5250,4923.2600,13598,0.2540,0,5175.6130,5175.8670
2025.04.27 14:00,4923.2610,4931.3790,4905.7760,4914.4760,13636,0.2540,0,5175.6130,5175.8670
2025.04.27 18:00,4914.4800,4923.0400,4887.4320,4892.1390,13561,0.2540,0,5175.6130,5175.8670
2025.04.27 22:00,4892.1410,4920.6990,4892.1410,4908.5200,13564,0.2540,0,5175.6130,5175.8670
2025.04.28 02:00,4908.5230,4946.7300,4908.5230,4930.3890,13594,0.2540,0,5175.6130,5175.8670
2025.04.28 06:00,4930.3950,4948.9280,4923.3460,4934.2920,13601,0.2540,0,5175.6130,5175.8670
2025.04.28 10:00,4934.2930,4949.3600,4901.6290,4904.4580,13610,0.2540,0,5175.6130,5175.8670
2025.04.28 14:00,4904.4630,4911.6880,4887.0100,4897.9640,13604,0.2540,0,5175.6130,5175.8670
2025.04.28 18:00,4897.9670,4919.5950,4892.4710,4919.4340,13572,0.2540,0,5175.6130,5175.8670
2025.04.28 22:00,4919.4480,4941.4020,4906.3310,4907.8200,13639,0.2540,0,5175.6130,5175.8670
2025.04.29 02:00,4907.8240,4916.6650,4885.0450,4897.2370,13586,0.2540,0,5175.6130,5175.8670
2025.04.29 06:00,4897.2430,4904.8850,4890.5830,4904.3820,13593,0.2540,0,5175.6130,5175.8670
2025.04.29 10:00,4904.3890,4946.8750,4902.6640,4931.9650,13606,0.2540,0,5175.6130,5175.8670
2025.04.29 14:00,4931.9670,4952.6830,4931.9670,4952.6830,13597,0.2540,0,5175.6130,5175.8670
2025.04.29 18:00,4952.6850,4986.0920,4950.7300,4962.9530,13676,0.2540,0,5175.6130,5175.8670
2025.04.29 22:00,4962.9610,4968.4750,4927.5340,4929.7080,13583,0.2540,0,5175.6130,5175.8670
2025.04.30 02:00,4929.7190,4967.3740,4925.9810,4964.9020,13592,0.2540,0,5175.6130,5175.8670
2025.04.30 06:00,4964.9090,4968.6940,4938.1760,4940.2120,13592,0.2540,0,5175.6130,5175.8670
2025.04.30 10:00,4940.2150,4966.9820,4937.5640,4965.2230,13600,0.2540,0,5175.6130,5175.8670
2025.04.30 14:00,4965.2250,5000.6210,4959.5790,4988.1690,13613,0.2540,0,5175.6130,5175.8670
2025.04.30 18:00,4988.1710,5008.4260,4975.6510,5002.6270,13607,0.2540,0,5175.6130,5175.8670
2025.04.30 22:00,5002.6270,5028.4020,5002.2320,5028.4020,13624,0.2540,0,5175.6130,5175.8670
2025.05.01 02:00,5028.4140,5044.4620,5007.9560,5034.5430,13663,0.2540,0,5175.6130,5175.8670
2025.05.01 06:00,5034.5490,5065.9150,5034.5490,5059.8410,13566,0.2540,0,5175.6130,5175.8670
2025.05.01 10:00,5059.8430,5066.5300,5020.9070,5025.0720,13630,0.2540,0,5175.6130,5175.8670
2025.05.01 14:00,5025.0850,5043.1450,5000.9980,5007.9060,13584,0.2540,0,5175.6130,5175.8670
2025.05.01 18:00,5007.9080,5020.0570,4988.8040,5000.6000,13598,0.2540,0,5175.6130,5175.8670
2025.05.01 22:00,5000.6040,5010.4710,4979.8340,4995.2940,13618,0.2540,0,5175.6130,5175.8670
2025.05.02 02:00,4995.3040,4999.0340,4983.6180,4986.4180,13554,0.2540,0,5175.6130,5175.8670
2025.05.02 06:00,4986.4220,4990.5340,4967.8380,4979.1950,13609,0.2540,0,5175.6130,5175.8670
2025.05.02 10:00,4979.2010,4993.1930,4959.6080,4978.4000,13577,0.2540,0,5175.6130,5175.8670
2025.05.02 14:00,4978.4040,4997.1840,4967.1470,4989.8510,13573,0.2540,0,5175.6130,5175.8670
2025.05.02 18:00,4989.8650,5006.8910,4974.2290,4983.9990,13610,0.2540,0,5175.6130,5175.8670
2025.05.02 22:00,4984.0040,5012.4440,4975.8140,5005.8840,13614,0.2540,0,5175.6130,5175.8670
2025.05.03 02:00,5005.8890,5037.2990,4994.9850,5037.2990,13600,0.2540,0,5175.6130,5175.8670
2025.05.03 06:00,5037.3010,5068.5500,5018.1290,5066.3080,13585,0.2540,0,5175.6130,5175.8670
2025.05.03 10:00,5066.3080,5101.7430,5066.3080,5097.9730,13618,0.2540,0,5175.6130,5175.8670
2025.05.03 14:00,5097.9750,5117.8360,5096.7620,5111.9590,13586,0.2540,0,5175.6130,5175.8670
2025.05.03 18:00,5111.9660,5138.6930,5111.9660,5137.5080,13641,0.2540,0,5175.6130,5175.8670
2025.05.03 22:00,5137.5150,5169.9880,5133.4440,5160.0570,13614,0.2540,0,5175.6130,5175.8670
2025.05.04 02:00,5160.0580,5216.4630,5160.0580,5203.7340,13639,0.2540,0,5175.6130,5175.8670
2025.05.04 06:00,5203.7400,5217.9120,5201.9790,5208.9240,13652,0.2540,0,5175.6130,5175.8670
2025.05.04 10:00,5208.9350,5240.9080,5204.8160,5220.9780,13642,0.2540,0,5175.6130,5175.8670
2025.05.04 14:00,5220.9840,5232.1860,5163.0030,5175.7140,13156,0.2540,0,5175.6130,5175.8670
