Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.04 16:53,130266.5200,130302.0100,130230.9100,130231.1600,60,0.1023,0,130372.5800,130382.8100
2025.05.04 16:54,130226.9000,130333.2100,130226.9000,130305.8000,60,0.1023,0,130372.5800,130382.8100
2025.05.04 16:55,130296.6800,130343.9500,130268.8000,130324.8500,60,0.1023,0,130372.5800,130382.8100
2025.05.04 16:56,130323.6600,130409.8800,130323.6600,130376.8500,60,0.1023,0,130372.5800,130382.8100
2025.05.04 16:57,130372.2100,130378.4500,130298.9700,130314.9800,60,0.1023,0,130372.5800,130382.8100
2025.05.04 16:58,130324.2800,130338.5200,130272.6400,130273.7600,60,0.1023,0,130372.5800,130382.8100
2025.05.04 16:59,130273.3700,130295.4500,130249.3400,130254.5100,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:00,130252.5400,130285.3900,130222.5200,130285.3900,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:01,130284.7300,130330.9700,130269.2500,130330.9700,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:02,130327.1600,130403.4800,130325.5900,130353.2800,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:03,130349.1500,130362.0200,130294.6100,130345.1100,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:04,130331.4900,130367.6600,130320.6700,130341.7000,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:05,130341.4300,130468.4200,130341.4300,130468.4200,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:06,130469.2400,130501.0700,130450.6800,130450.6800,59,0.1023,0,130372.5800,130382.8100
2025.05.04 17:07,130454.8100,130497.2100,130453.5000,130455.1600,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:08,130452.8100,130570.6300,130452.8100,130538.9400,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:09,130532.2500,130559.1900,130509.8100,130541.2500,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:10,130543.0500,130564.8500,130505.3700,130513.8500,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:11,130520.1500,130525.7400,130496.2000,130512.6600,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:12,130505.8100,130522.1300,130461.4800,130461.4800,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:13,130450.6000,130461.6100,130392.1200,130406.1600,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:14,130410.4200,130428.5500,130395.2600,130423.4600,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:15,130423.0500,130471.1200,130418.7700,130460.7700,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:16,130456.1800,130517.0900,130439.1400,130495.5800,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:17,130496.0900,130523.5300,130479.7800,130480.9300,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:18,130487.2800,130543.3900,130476.9100,130536.9800,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:19,130540.0500,130609.7200,130540.0500,130594.8600,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:20,130595.9700,130595.9700,130505.6000,130549.1200,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:21,130557.6800,130568.3400,130456.2700,130469.1300,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:22,130469.2300,130482.8100,130398.6600,130409.5800,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:23,130407.2400,130422.4200,130346.9100,130358.5000,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:24,130361.3300,130385.5500,130308.9300,130319.0400,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:25,130318.5700,130359.0500,130310.9500,130333.8000,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:26,130332.3800,130357.1800,130314.3400,130319.0600,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:27,130323.3200,130401.5200,130323.3200,130370.8100,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:28,130378.7300,130380.6200,130312.1300,130323.8100,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:29,130321.5800,130324.2700,130270.7700,130285.4900,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:30,130278.4200,130279.4000,130210.3800,130220.9600,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:31,130229.3700,130254.8700,130200.0900,130241.1900,59,0.1023,0,130372.5800,130382.8100
2025.05.04 17:32,130235.4700,130236.9300,130180.2200,130216.4100,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:33,130225.7800,130263.7300,130220.4500,130234.6300,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:34,130240.8100,130308.0500,130226.7600,130308.0500,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:35,130305.4500,130373.3500,130287.8300,130351.8800,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:36,130342.1100,130382.4200,130311.5100,130341.9700,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:37,130342.1900,130345.3500,130290.5500,130318.2500,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:38,130320.2900,130337.3000,130279.6200,130304.3400,59,0.1023,0,130372.5800,130382.8100
2025.05.04 17:39,130300.3100,130329.4600,130283.6300,130326.1100,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:40,130323.8300,130368.6900,130321.2400,130355.9900,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:41,130359.6300,130477.2100,130359.2800,130469.5800,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:42,130470.8100,130496.9100,130455.7500,130455.7600,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:43,130454.2400,130459.2200,130368.6400,130368.6400,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:44,130368.8500,130417.1600,130363.5800,130382.1700,59,0.1023,0,130372.5800,130382.8100
2025.05.04 17:45,130382.9800,130389.7800,130311.4200,130311.4200,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:46,130313.9700,130355.7800,130313.9700,130346.3800,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:47,130344.9400,130383.0700,130328.1100,130349.2000,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:48,130343.0500,130392.4100,130330.4500,130392.4100,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:49,130400.5800,130435.3800,130360.1600,130369.0700,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:50,130376.8400,130399.0100,130349.4400,130367.8300,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:51,130368.9700,130368.9700,130320.6200,130363.2200,60,0.1023,0,130372.5800,130382.8100
2025.05.04 17:52,130353.9400,130373.8500,130353.9400,130373.8500,8,0.1023,0,130372.5800,130382.8100
