Date,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.04 11:54,3196.4730,3196.7880,3196.4730,3196.7880,57,0.0293,0,3202.1500,3202.4430
2025.05.04 11:55,3196.8010,3197.1840,3196.8010,3197.1840,59,0.0293,0,3202.1500,3202.4430
2025.05.04 11:56,3197.1890,3197.1890,3194.8330,3195.2480,59,0.0293,0,3202.1500,3202.4430
2025.05.04 11:57,3195.2490,3195.6420,3195.2490,3195.6420,57,0.0293,0,3202.1500,3202.4430
2025.05.04 11:58,3195.6480,3196.0220,3195.6480,3196.0220,59,0.0293,0,3202.1500,3202.4430
2025.05.04 11:59,3196.0290,3196.3910,3196.0290,3196.3910,58,0.0293,0,3202.1500,3202.4430
2025.05.04 12:00,3196.3940,3196.7660,3196.3940,3196.7660,57,0.0293,0,3202.1500,3202.4430
2025.05.04 12:01,3196.7670,3197.1680,3196.7670,3197.1680,56,0.0293,0,3202.1500,3202.4430
2025.05.04 12:02,3197.1770,3197.5510,3197.1770,3197.5510,56,0.0293,0,3202.1500,3202.4430
2025.05.04 12:03,3197.5580,3197.8820,3197.5580,3197.8820,56,0.0293,0,3202.1500,3202.4430
2025.05.04 12:04,3197.8850,3198.2300,3197.8850,3198.2300,57,0.0293,0,3202.1500,3202.4430
2025.05.04 12:05,3198.2320,3198.6370,3198.2320,3198.6370,59,0.0293,0,3202.1500,3202.4430
2025.05.04 12:06,3198.6390,3198.9980,3196.3560,3196.4170,57,0.0293,0,3202.1500,3202.4430
2025.05.04 12:07,3196.4250,3196.7810,3196.4250,3196.7810,58,0.0293,0,3202.1500,3202.4430
2025.05.04 12:08,3196.7830,3197.0220,3196.7470,3196.8710,58,0.0293,0,3202.1500,3202.4430
2025.05.04 12:09,3196.8750,3197.2720,3196.8750,3197.2720,59,0.0293,0,3202.1500,3202.4430
2025.05.04 12:10,3197.2840,3197.6030,3197.2840,3197.6030,58,0.0293,0,3202.1500,3202.4430
2025.05.04 12:11,3197.6090,3197.9230,3195.1840,3195.2790,60,0.0293,0,3202.1500,3202.4430
2025.05.04 12:12,3195.2900,3195.6100,3195.2900,3195.6100,56,0.0293,0,3202.1500,3202.4430
2025.05.04 12:13,3195.6130,3196.0110,3195.6130,3196.0110,57,0.0293,0,3202.1500,3202.4430
2025.05.04 12:14,3196.0210,3196.4360,3196.0210,3196.4360,60,0.0293,0,3202.1500,3202.4430
2025.05.04 12:15,3196.4360,3196.7980,3196.4360,3196.7980,58,0.0293,0,3202.1500,3202.4430
2025.05.04 12:16,3196.8100,3197.0080,3194.9150,3195.1510,57,0.0293,0,3202.1500,3202.4430
2025.05.04 12:17,3195.1600,3195.3070,3194.9520,3195.2210,59,0.0293,0,3202.1500,3202.4430
2025.05.04 12:18,3195.2240,3195.5850,3195.2240,3195.5850,55,0.0293,0,3202.1500,3202.4430
2025.05.04 12:19,3195.5970,3195.9800,3195.5970,3195.9800,59,0.0293,0,3202.1500,3202.4430
2025.05.04 12:20,3195.9820,3196.3230,3195.9820,3196.3230,55,0.0293,0,3202.1500,3202.4430
2025.05.04 12:21,3196.3330,3196.7150,3196.3330,3196.7150,58,0.0293,0,3202.1500,3202.4430
