Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.04 13:00,19648.3460,19648.3460,19642.6490,19642.6490,299,1.8860,0,19528.9770,19530.8630
2025.05.04 13:05,19642.6410,19660.3340,19638.9640,19658.8970,294,1.8860,0,19528.9770,19530.8630
2025.05.04 13:10,19658.8750,19682.3420,19657.2040,19678.3770,297,1.8860,0,19528.9770,19530.8630
2025.05.04 13:15,19678.3680,19678.3680,19672.5510,19672.5510,296,1.8860,0,19528.9770,19530.8630
2025.05.04 13:20,19672.5510,19703.5360,19672.2840,19697.8540,296,1.8860,0,19528.9770,19530.8630
2025.05.04 13:25,19697.8490,19697.8490,19691.9580,19691.9580,297,1.8860,0,19528.9770,19530.8630
2025.05.04 13:30,19691.9300,19691.9300,19685.8930,19685.8930,298,1.8860,0,19528.9770,19530.8630
2025.05.04 13:35,19685.8910,19685.8910,19679.5880,19679.5880,297,1.8860,0,19528.9770,19530.8630
2025.05.04 13:40,19679.5590,19679.5590,19673.4810,19673.4810,291,1.8860,0,19528.9770,19530.8630
2025.05.04 13:45,19673.4610,19676.6000,19671.4760,19671.4760,296,1.8860,0,19528.9770,19530.8630
2025.05.04 13:50,19671.4730,19671.4730,19665.6100,19665.6100,293,1.8860,0,19528.9770,19530.8630
2025.05.04 13:55,19665.5960,19665.5960,19659.7940,19659.7940,293,1.8860,0,19528.9770,19530.8630
2025.05.04 14:00,19659.7820,19659.7820,19653.9320,19653.9320,296,1.8860,0,19528.9770,19530.8630
2025.05.04 14:05,19653.9280,19656.8180,19648.2710,19656.4370,297,1.8860,0,19528.9770,19530.8630
2025.05.04 14:10,19656.4230,19656.4230,19650.5710,19650.5710,296,1.8860,0,19528.9770,19530.8630
2025.05.04 14:15,19650.5630,19650.5630,19644.9980,19644.9980,293,1.8860,0,19528.9770,19530.8630
2025.05.04 14:20,19644.9870,19644.9870,19639.4180,19639.4180,294,1.8860,0,19528.9770,19530.8630
2025.05.04 14:25,19639.4000,19639.4000,19633.5080,19633.5080,297,1.8860,0,19528.9770,19530.8630
2025.05.04 14:30,19633.5020,19655.6370,19631.1330,19652.0750,292,1.8860,0,19528.9770,19530.8630
2025.05.04 14:35,19652.0710,19652.0710,19645.9100,19645.9100,298,1.8860,0,19528.9770,19530.8630
2025.05.04 14:40,19645.8680,19647.4290,19641.9930,19641.9930,295,1.8860,0,19528.9770,19530.8630
2025.05.04 14:45,19641.9780,19659.1240,19639.8810,19655.4190,298,1.8860,0,19528.9770,19530.8630
2025.05.04 14:50,19655.4020,19655.4020,19649.3090,19649.3090,298,1.8860,0,19528.9770,19530.8630
2025.05.04 14:55,19649.2950,19649.2950,19643.3770,19643.3770,296,1.8860,0,19528.9770,19530.8630
2025.05.04 15:00,19643.3730,19643.3730,19637.2940,19637.2940,300,1.8860,0,19528.9770,19530.8630
2025.05.04 15:05,19637.2930,19637.2930,19631.6770,19631.6770,296,1.8860,0,19528.9770,19530.8630
2025.05.04 15:10,19631.6720,19631.6720,19625.5320,19625.5320,297,1.8860,0,19528.9770,19530.8630
2025.05.04 15:15,19625.5310,19625.5310,19619.5540,19619.5540,298,1.8860,0,19528.9770,19530.8630
2025.05.04 15:20,19619.5260,19619.5260,19613.0210,19613.0210,297,1.8860,0,19528.9770,19530.8630
2025.05.04 15:25,19612.9960,19613.7050,19607.6570,19613.4870,293,1.8860,0,19528.9770,19530.8630
2025.05.04 15:30,19613.4640,19613.4640,19607.6310,19607.6310,296,1.8860,0,19528.9770,19530.8630
2025.05.04 15:35,19607.6070,19607.6070,19601.9100,19601.9100,295,1.8860,0,19528.9770,19530.8630
2025.05.04 15:40,19601.8950,19601.8950,19595.9600,19595.9600,297,1.8860,0,19528.9770,19530.8630
2025.05.04 15:45,19595.9360,19595.9360,19589.8300,19589.8300,294,1.8860,0,19528.9770,19530.8630
2025.05.04 15:50,19589.8230,19589.8230,19583.6180,19583.6180,295,1.8860,0,19528.9770,19530.8630
2025.05.04 15:55,19583.5780,19583.5780,19578.0200,19578.0200,298,1.8860,0,19528.9770,19530.8630
2025.05.04 16:00,19578.0160,19578.0160,19572.2480,19572.2480,296,1.8860,0,19528.9770,19530.8630
2025.05.04 16:05,19572.2450,19572.2450,19566.2030,19566.2030,295,1.8860,0,19528.9770,19530.8630
2025.05.04 16:10,19566.1930,19566.1930,19560.3350,19560.3350,293,1.8860,0,19528.9770,19530.8630
2025.05.04 16:15,19560.3140,19560.3140,19554.2450,19554.2450,298,1.8860,0,19528.9770,19530.8630
2025.05.04 16:20,19554.2420,19554.7290,19549.5300,19549.5300,295,1.8860,0,19528.9770,19530.8630
2025.05.04 16:25,19549.5280,19549.5280,19543.7480,19543.7480,294,1.8860,0,19528.9770,19530.8630
2025.05.04 16:30,19543.7210,19543.7210,19537.7930,19537.7930,296,1.8860,0,19528.9770,19530.8630
2025.05.04 16:35,19537.7380,19537.7380,19531.8400,19531.8400,297,1.8860,0,19528.9770,19530.8630
2025.05.04 16:40,19531.7660,19531.7660,19525.6040,19525.6040,294,1.8860,0,19528.9770,19530.8630
2025.05.04 16:45,19525.5780,19525.5780,19519.8670,19519.8670,294,1.8860,0,19528.9770,19530.8630
2025.05.04 16:50,19519.8600,19524.8720,19518.6380,19520.3350,294,1.8860,0,19528.9770,19530.8630
2025.05.04 16:55,19520.3280,19529.2570,19517.3900,19526.5430,298,1.8860,0,19528.9770,19530.8630
2025.05.04 17:00,19526.5360,19553.6860,19524.2140,19552.4260,297,1.8860,0,19528.9770,19530.8630
2025.05.04 17:05,19552.4120,19576.4310,19551.9530,19571.1940,294,1.8860,0,19528.9770,19530.8630
2025.05.04 17:10,19571.1490,19571.1490,19565.5630,19565.5630,297,1.8860,0,19528.9770,19530.8630
2025.05.04 17:15,19565.5460,19575.7920,19563.8910,19571.4670,297,1.8860,0,19528.9770,19530.8630
2025.05.04 17:20,19571.4540,19571.4540,19565.2680,19565.2680,300,1.8860,0,19528.9770,19530.8630
2025.05.04 17:25,19565.2680,19565.2680,19559.5260,19559.5260,294,1.8860,0,19528.9770,19530.8630
2025.05.04 17:30,19559.5230,19559.5230,19553.6980,19553.6980,294,1.8860,0,19528.9770,19530.8630
2025.05.04 17:35,19553.6970,19553.6970,19547.7110,19547.7110,297,1.8860,0,19528.9770,19530.8630
2025.05.04 17:40,19547.7020,19547.7020,19541.9060,19541.9060,294,1.8860,0,19528.9770,19530.8630
2025.05.04 17:45,19541.8660,19541.8660,19535.8320,19535.8320,297,1.8860,0,19528.9770,19530.8630
2025.05.04 17:50,19535.7980,19535.7980,19530.0490,19530.0490,297,1.8860,0,19528.9770,19530.8630
2025.05.04 17:55,19530.0270,19530.0270,19529.8220,19529.8220,12,1.8860,0,19528.9770,19530.8630
