Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.04 13:00,8420.6000,8421.7000,8419.9000,8421.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:05,8421.4000,8421.4000,8419.4000,8419.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:10,8419.8000,8420.8000,8417.7000,8418.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:15,8418.4000,8420.1000,8417.9000,8419.1000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:20,8419.0000,8420.0000,8417.4000,8419.1000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:25,8419.2000,8421.3000,8418.8000,8420.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:30,8420.4000,8423.7000,8420.4000,8423.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:35,8423.2000,8424.4000,8422.0000,8423.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:40,8423.6000,8423.8000,8421.5000,8423.1000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:45,8423.0000,8423.4000,8421.6000,8422.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:50,8422.8000,8424.0000,8422.2000,8422.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 13:55,8422.4000,8425.7000,8422.0000,8425.1000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:00,8425.0000,8425.9000,8424.3000,8424.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:05,8424.4000,8425.0000,8422.6000,8423.1000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:10,8423.0000,8425.7000,8422.8000,8424.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:15,8424.4000,8427.3000,8423.6000,8426.1000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:20,8426.0000,8426.9000,8424.5000,8425.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:25,8425.6000,8426.4000,8424.2000,8424.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:30,8424.4000,8426.0000,8424.2000,8425.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:35,8426.0000,8426.8000,8423.0000,8423.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:40,8423.2000,8423.9000,8420.6000,8420.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:45,8420.8000,8422.5000,8419.4000,8422.1000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:50,8422.0000,8422.5000,8420.2000,8420.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 14:55,8420.6000,8423.0000,8420.6000,8422.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:00,8422.2000,8424.2000,8421.4000,8423.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:05,8423.6000,8423.9000,8420.7000,8421.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:10,8421.6000,8422.2000,8419.4000,8419.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:15,8419.6000,8420.7000,8418.1000,8420.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:20,8420.6000,8422.3000,8420.4000,8420.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:25,8421.0000,8421.5000,8417.2000,8418.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:30,8418.6000,8418.9000,8416.0000,8417.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:35,8417.2000,8417.2000,8414.2000,8414.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:40,8414.2000,8414.5000,8411.1000,8411.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:45,8411.4000,8411.8000,8409.0000,8409.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:50,8409.4000,8410.0000,8408.1000,8409.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 15:55,8409.6000,8411.6000,8409.2000,8411.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:00,8411.2000,8412.3000,8409.9000,8409.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:05,8410.0000,8410.0000,8408.4000,8409.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:10,8409.8000,8412.5000,8409.6000,8410.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:15,8410.8000,8411.2000,8408.2000,8408.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:20,8408.8000,8409.2000,8407.4000,8409.1000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:25,8409.0000,8410.5000,8408.3000,8409.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:30,8409.4000,8409.8000,8407.4000,8407.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:35,8407.8000,8408.7000,8406.3000,8406.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:40,8406.8000,8407.9000,8406.1000,8406.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:45,8406.8000,8408.5000,8406.2000,8408.1000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:50,8408.2000,8409.4000,8407.4000,8409.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 16:55,8409.2000,8410.6000,8408.7000,8409.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:00,8409.8000,8411.9000,8409.0000,8410.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:05,8411.0000,8413.6000,8410.3000,8412.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:10,8412.8000,8414.8000,8412.3000,8412.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:15,8412.6000,8415.9000,8412.0000,8413.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:20,8413.8000,8414.3000,8411.9000,8412.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:25,8412.4000,8415.9000,8412.1000,8415.9000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:30,8415.8000,8416.6000,8414.6000,8416.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:35,8416.6000,8416.7000,8415.2000,8416.1000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:40,8416.2000,8418.1000,8415.5000,8417.3000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:45,8417.2000,8417.8000,8415.4000,8416.5000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:50,8416.4000,8416.9000,8411.8000,8412.7000,300,0.0002,0,8411.3000,8411.5000
2025.05.04 17:55,8412.8000,8413.2000,8411.3000,8411.4000,155,0.0002,0,8411.3000,8411.5000
