Date,Open,High,Low,Close
2025.04.21 21:14,124960.98000,124973.95000,124937.91000,124954.93000
2025.04.21 21:15,124947.64000,124961.45000,124926.43000,124937.07000
2025.04.21 21:16,124938.76000,124964.97000,124909.73000,124925.96000
2025.04.21 21:17,124926.20000,124940.97000,124875.90000,124877.41000
2025.04.21 21:18,124876.95000,124927.48000,124876.68000,124905.26000
2025.04.21 21:19,124908.32000,124938.28000,124885.38000,124931.45000
2025.04.21 21:20,124932.01000,124943.34000,124912.63000,124917.79000
2025.04.21 21:21,124909.72000,124964.45000,124909.61000,124923.68000
2025.04.21 21:22,124914.63000,124981.15000,124914.63000,124945.26000
2025.04.21 21:23,124942.08000,124944.11000,124895.14000,124896.12000
2025.04.21 21:24,124896.62000,124924.20000,124868.62000,124898.67000
2025.04.21 21:25,124902.83000,124913.84000,124858.78000,124866.22000
2025.04.21 21:26,124863.19000,124919.31000,124845.99000,124910.06000
2025.04.21 21:27,124911.24000,124927.52000,124872.98000,124895.71000
2025.04.21 21:28,124893.13000,124929.98000,124869.60000,124909.80000
2025.04.21 21:29,124911.87000,124911.87000,124863.24000,124893.50000
2025.04.21 21:30,124890.76000,124932.58000,124869.10000,124901.40000
2025.04.21 21:31,124897.00000,124914.13000,124855.80000,124908.87000
2025.04.21 21:32,124905.90000,124906.37000,124845.47000,124863.40000
2025.04.21 21:33,124858.40000,124867.28000,124796.55000,124813.85000
2025.04.21 21:34,124817.34000,124909.22000,124817.34000,124906.40000
2025.04.21 21:35,124903.17000,124923.50000,124848.89000,124871.37000
2025.04.21 21:36,124872.29000,124878.14000,124801.37000,124805.59000
2025.04.21 21:37,124799.01000,124805.66000,124768.79000,124782.72000
2025.04.21 21:38,124785.11000,124793.64000,124761.67000,124762.78000
2025.04.21 21:39,124760.58000,124769.62000,124693.24000,124696.39000
2025.04.21 21:40,124702.49000,124703.48000,124643.50000,124657.07000
2025.04.21 21:41,124663.90000,124668.84000,124303.52000,124312.59000
2025.04.21 21:42,124306.55000,124310.27000,124263.83000,124285.55000
2025.04.21 21:43,124284.00000,124313.34000,124259.39000,124313.34000
2025.04.21 21:44,124322.82000,124390.44000,124321.78000,124364.14000
2025.04.21 21:45,124359.60000,124388.86000,124323.87000,124388.19000
2025.04.21 21:46,124392.20000,124455.52000,124381.05000,124455.52000
2025.04.21 21:47,124453.04000,124464.76000,124423.30000,124439.48000
2025.04.21 21:48,124433.68000,124459.35000,124408.88000,124412.87000
2025.04.21 21:49,124408.98000,124517.45000,124394.17000,124514.96000
2025.04.21 21:50,124524.43000,124540.69000,124493.97000,124501.36000
2025.04.21 21:51,124493.89000,124548.44000,124479.31000,124548.44000
2025.04.21 21:52,124538.92000,124594.79000,124525.93000,124568.75000
2025.04.21 21:53,124566.64000,124596.94000,124537.62000,124584.28000
2025.04.21 21:54,124582.30000,124675.05000,124582.30000,124675.05000
2025.04.21 21:55,124671.26000,124687.07000,124630.86000,124653.87000
2025.04.21 21:56,124650.05000,124651.94000,124570.69000,124575.81000
2025.04.21 21:57,124573.20000,124584.43000,124535.48000,124547.90000
2025.04.21 21:58,124547.39000,124565.70000,124503.04000,124509.24000
2025.04.21 21:59,124506.98000,124506.98000,124449.10000,124449.10000
2025.04.21 22:00,124459.31000,124459.39000,124411.57000,124433.18000
2025.04.21 22:01,124438.21000,124438.21000,124371.30000,124392.19000
2025.04.21 22:02,124396.34000,124426.62000,124356.65000,124358.91000
2025.04.21 22:03,124370.07000,124419.92000,124353.05000,124396.51000
2025.04.21 22:04,124399.19000,124413.53000,124314.22000,124325.12000
2025.04.21 22:05,124334.27000,124390.79000,124323.24000,124333.18000
2025.04.21 22:06,124334.56000,124364.28000,124299.88000,124306.60000
2025.04.21 22:07,124305.27000,124341.72000,124281.90000,124319.98000
2025.04.21 22:08,124327.19000,124327.19000,124278.44000,124285.82000
2025.04.21 22:09,124280.35000,124280.35000,124208.44000,124244.47000
2025.04.21 22:10,124246.60000,124261.52000,124210.36000,124253.31000
2025.04.21 22:11,124248.04000,124251.19000,124217.82000,124242.12000
2025.04.21 22:12,124242.53000,124249.06000,124190.30000,124190.30000
2025.04.21 22:13,124188.82000,124232.44000,124165.88000,124230.16000
