Date,Open,High,Low,Close
2025.04.21 23:16,0.80785,0.80785,0.80714,0.80717
2025.04.21 23:17,0.80717,0.80739,0.80717,0.80730
2025.04.21 23:18,0.80730,0.80736,0.80719,0.80719
2025.04.21 23:19,0.80719,0.80727,0.80717,0.80727
2025.04.21 23:20,0.80727,0.80768,0.80662,0.80688
2025.04.21 23:21,0.80708,0.80749,0.80596,0.80674
2025.04.21 23:22,0.80642,0.80817,0.80642,0.80734
2025.04.21 23:23,0.80802,0.80820,0.80693,0.80750
2025.04.21 23:24,0.80782,0.80785,0.80722,0.80744
2025.04.21 23:25,0.80744,0.80793,0.80744,0.80778
2025.04.21 23:26,0.80776,0.80797,0.80586,0.80735
2025.04.21 23:27,0.80602,0.80821,0.80602,0.80619
2025.04.21 23:28,0.80618,0.80739,0.80615,0.80739
2025.04.21 23:29,0.80717,0.80722,0.80596,0.80596
2025.04.21 23:30,0.80595,0.80748,0.80585,0.80739
2025.04.21 23:31,0.80748,0.80748,0.80587,0.80748
2025.04.21 23:32,0.80748,0.80748,0.80586,0.80734
2025.04.21 23:33,0.80751,0.80751,0.80626,0.80627
2025.04.21 23:34,0.80666,0.80751,0.80622,0.80751
2025.04.21 23:35,0.80751,0.80751,0.80602,0.80649
2025.04.21 23:36,0.80661,0.80750,0.80616,0.80722
2025.04.21 23:37,0.80722,0.80743,0.80639,0.80729
2025.04.21 23:38,0.80711,0.80738,0.80667,0.80730
2025.04.21 23:39,0.80730,0.80768,0.80645,0.80697
2025.04.21 23:40,0.80664,0.80699,0.80619,0.80662
2025.04.21 23:41,0.80664,0.80724,0.80637,0.80706
2025.04.21 23:42,0.80701,0.80701,0.80628,0.80643
2025.04.21 23:43,0.80645,0.80673,0.80634,0.80669
2025.04.21 23:44,0.80619,0.80673,0.80586,0.80647
2025.04.21 23:45,0.80619,0.80695,0.80601,0.80688
2025.04.21 23:46,0.80689,0.80700,0.80636,0.80700
2025.04.21 23:47,0.80698,0.80765,0.80638,0.80737
2025.04.21 23:48,0.80737,0.80809,0.80699,0.80796
2025.04.21 23:49,0.80796,0.80886,0.80796,0.80886
2025.04.21 23:50,0.80886,0.80895,0.80835,0.80837
2025.04.21 23:51,0.80839,0.80839,0.80726,0.80726
2025.04.21 23:52,0.80726,0.80776,0.80722,0.80776
2025.04.21 23:53,0.80777,0.80778,0.80635,0.80706
2025.04.21 23:54,0.80705,0.80752,0.80705,0.80752
2025.04.21 23:55,0.80752,0.80784,0.80729,0.80784
2025.04.21 23:56,0.80784,0.80809,0.80784,0.80809
2025.04.21 23:57,0.80809,0.80835,0.80809,0.80835
2025.04.21 23:58,0.80835,0.80861,0.80833,0.80845
2025.04.21 23:59,0.80845,0.80845,0.80552,0.80633
2025.04.22 00:00,0.80632,0.80862,0.80632,0.80858
2025.04.22 00:01,0.80858,0.80893,0.80857,0.80893
2025.04.22 00:02,0.80893,0.80894,0.80815,0.80841
2025.04.22 00:03,0.80841,0.80860,0.80805,0.80823
2025.04.22 00:04,0.80824,0.80847,0.80818,0.80847
2025.04.22 00:05,0.80847,0.80847,0.80793,0.80802
2025.04.22 00:06,0.80802,0.80815,0.80776,0.80807
2025.04.22 00:07,0.80807,0.80817,0.80807,0.80816
2025.04.22 00:08,0.80816,0.80826,0.80786,0.80803
2025.04.22 00:09,0.80803,0.80828,0.80802,0.80825
2025.04.22 00:10,0.80829,0.80837,0.80826,0.80829
2025.04.22 00:11,0.80829,0.80833,0.80802,0.80815
2025.04.22 00:12,0.80815,0.80833,0.80815,0.80830
2025.04.22 00:13,0.80830,0.80843,0.80819,0.80819
2025.04.22 00:14,0.80816,0.80822,0.80812,0.80814
2025.04.22 00:15,0.80814,0.80827,0.80807,0.80812
2025.04.22 00:16,0.80812,0.80812,0.80812,0.80812
