Date,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.03 09:00,19753.6250,19771.9720,19749.9060,19749.9060,1780,1.8860,0,19644.1130,19645.9990
2025.05.03 09:30,19749.8940,19749.8940,19715.3500,19715.3500,1768,1.8860,0,19644.1130,19645.9990
2025.05.03 10:00,19715.3330,19751.3210,19713.4250,19721.6030,1773,1.8860,0,19644.1130,19645.9990
2025.05.03 10:30,19721.5960,19767.2120,19717.9620,19758.7630,1780,1.8860,0,19644.1130,19645.9990
2025.05.03 11:00,19758.7360,19823.5920,19755.0220,19818.3750,1781,1.8860,0,19644.1130,19645.9990
2025.05.03 11:30,19818.3580,19898.9940,19817.7850,19894.3330,1777,1.8860,0,19644.1130,19645.9990
2025.05.03 12:00,19894.3000,19894.3000,19858.7760,19858.7760,1773,1.8860,0,19644.1130,19645.9990
2025.05.03 12:30,19858.7230,19858.7230,19823.7070,19823.7070,1782,1.8860,0,19644.1130,19645.9990
2025.05.03 13:00,19823.6810,19823.6810,19800.6380,19800.6380,1771,1.8860,0,19644.1130,19645.9990
2025.05.03 13:30,19800.6050,19800.6050,19780.4980,19780.4980,1785,1.8860,0,19644.1130,19645.9990
2025.05.03 14:00,19780.4550,19795.2670,19759.4240,19788.0750,1783,1.8860,0,19644.1130,19645.9990
2025.05.03 14:30,19788.0730,19788.0730,19755.6530,19768.4870,1768,1.8860,0,19644.1130,19645.9990
2025.05.03 15:00,19768.4520,19768.4520,19732.6540,19732.6540,1771,1.8860,0,19644.1130,19645.9990
2025.05.03 15:30,19732.6470,19732.6470,19697.5730,19697.5730,1767,1.8860,0,19644.1130,19645.9990
2025.05.03 16:00,19697.5560,19786.0730,19688.0750,19763.1490,1769,1.8860,0,19644.1130,19645.9990
2025.05.03 16:30,19763.1280,19787.0540,19759.3810,19759.3810,1774,1.8860,0,19644.1130,19645.9990
2025.05.03 17:00,19759.3390,19796.1920,19735.0340,19788.3020,1773,1.8860,0,19644.1130,19645.9990
2025.05.03 17:30,19788.2500,19800.0030,19772.0870,19772.0870,1786,1.8860,0,19644.1130,19645.9990
2025.05.03 18:00,19772.0720,19846.0690,19762.1640,19845.5220,1755,1.8860,0,19644.1130,19645.9990
2025.05.03 18:30,19845.5100,19899.3610,19842.7970,19880.3690,1778,1.8860,0,19644.1130,19645.9990
2025.05.03 19:00,19880.3450,19893.3050,19867.9280,19878.1350,1778,1.8860,0,19644.1130,19645.9990
2025.05.03 19:30,19878.1000,19878.1000,19842.8020,19842.8020,1775,1.8860,0,19644.1130,19645.9990
2025.05.03 20:00,19842.7990,19935.5270,19831.9270,19927.7470,1778,1.8860,0,19644.1130,19645.9990
2025.05.03 20:30,19927.7280,19927.7280,19899.1600,19899.1600,1782,1.8860,0,19644.1130,19645.9990
2025.05.03 21:00,19899.1390,19911.1470,19886.7690,19890.6410,1777,1.8860,0,19644.1130,19645.9990
2025.05.03 21:30,19890.5970,19895.7150,19879.2740,19879.2740,1773,1.8860,0,19644.1130,19645.9990
2025.05.03 22:00,19879.2490,19879.2490,19843.7710,19843.7710,1774,1.8860,0,19644.1130,19645.9990
2025.05.03 22:30,19843.7660,19859.6260,19820.5090,19847.4400,1780,1.8860,0,19644.1130,19645.9990
2025.05.03 23:00,19847.4270,19850.1180,19826.9300,19826.9300,1779,1.8860,0,19644.1130,19645.9990
2025.05.03 23:30,19826.8850,19845.5430,19803.7560,19833.3990,1769,1.8860,0,19644.1130,19645.9990
2025.05.04 00:00,19833.3920,19894.0900,19832.8720,19873.3160,1773,1.8860,0,19644.1130,19645.9990
2025.05.04 00:30,19873.2950,19885.9030,19851.2430,19851.2430,1776,1.8860,0,19644.1130,19645.9990
2025.05.04 01:00,19851.2410,19851.2410,19815.4810,19815.4810,1777,1.8860,0,19644.1130,19645.9990
2025.05.04 01:30,19815.4720,19815.4720,19779.4090,19779.4090,1775,1.8860,0,19644.1130,19645.9990
2025.05.04 02:00,19779.3800,19826.3750,19776.1330,19805.5600,1772,1.8860,0,19644.1130,19645.9990
2025.05.04 02:30,19805.5140,19828.9210,19794.9750,19818.6980,1773,1.8860,0,19644.1130,19645.9990
2025.05.04 03:00,19818.6820,19818.6820,19801.5360,19801.7200,1782,1.8860,0,19644.1130,19645.9990
2025.05.04 03:30,19801.7020,19827.9260,19794.7890,19823.3020,1778,1.8860,0,19644.1130,19645.9990
2025.05.04 04:00,19823.2970,19866.6600,19808.5440,19852.4740,1764,1.8860,0,19644.1130,19645.9990
2025.05.04 04:30,19852.4510,19852.4510,19816.5670,19816.5670,1771,1.8860,0,19644.1130,19645.9990
2025.05.04 05:00,19816.5540,19831.8870,19808.1830,19808.1830,1779,1.8860,0,19644.1130,19645.9990
2025.05.04 05:30,19808.1720,19828.1450,19774.8240,19825.2390,1775,1.8860,0,19644.1130,19645.9990
2025.05.04 06:00,19825.2270,19825.2270,19789.4540,19789.4540,1779,1.8860,0,19644.1130,19645.9990
2025.05.04 06:30,19789.4330,19789.4330,19767.2870,19767.2870,1780,1.8860,0,19644.1130,19645.9990
2025.05.04 07:00,19767.2510,19790.5520,19762.9010,19769.4820,1782,1.8860,0,19644.1130,19645.9990
2025.05.04 07:30,19769.4640,19790.7830,19756.3670,19773.7340,1776,1.8860,0,19644.1130,19645.9990
2025.05.04 08:00,19773.7160,19784.3990,19757.6820,19757.6820,1773,1.8860,0,19644.1130,19645.9990
2025.05.04 08:30,19757.6240,19757.6240,19722.2950,19722.2950,1773,1.8860,0,19644.1130,19645.9990
2025.05.04 09:00,19722.2740,19763.1760,19701.5300,19761.7080,1780,1.8860,0,19644.1130,19645.9990
