Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.03 09:30,5066.7950,5068.5500,5059.1460,5066.3080,1692,0.2540,0,5200.5050,5200.7590
2025.05.03 10:00,5066.3080,5075.4000,5066.3080,5075.4000,1714,0.2540,0,5200.5050,5200.7590
2025.05.03 10:30,5075.4080,5084.4430,5075.4080,5078.8690,1700,0.2540,0,5200.5050,5200.7590
2025.05.03 11:00,5078.8700,5087.1520,5077.1020,5078.0490,1698,0.2540,0,5200.5050,5200.7590
2025.05.03 11:30,5078.0510,5084.8030,5078.0510,5084.8030,1721,0.2540,0,5200.5050,5200.7590
2025.05.03 12:00,5084.8100,5090.8630,5084.8100,5090.8630,1692,0.2540,0,5200.5050,5200.7590
2025.05.03 12:30,5090.8680,5092.8320,5084.0570,5091.1150,1681,0.2540,0,5200.5050,5200.7590
2025.05.03 13:00,5091.1190,5100.2920,5091.1190,5100.2920,1703,0.2540,0,5200.5050,5200.7590
2025.05.03 13:30,5100.2930,5101.7430,5092.6440,5097.9730,1709,0.2540,0,5200.5050,5200.7590
2025.05.03 14:00,5097.9750,5104.0210,5096.7620,5098.7670,1718,0.2540,0,5200.5050,5200.7590
2025.05.03 14:30,5098.7690,5107.5500,5098.7690,5107.5500,1688,0.2540,0,5200.5050,5200.7590
2025.05.03 15:00,5107.5590,5110.7580,5097.9600,5099.4900,1688,0.2540,0,5200.5050,5200.7590
2025.05.03 15:30,5099.4970,5104.9020,5099.4940,5104.9020,1695,0.2540,0,5200.5050,5200.7590
2025.05.03 16:00,5104.9080,5114.2320,5104.9080,5114.2320,1707,0.2540,0,5200.5050,5200.7590
2025.05.03 16:30,5114.2390,5117.8360,5106.3130,5107.3120,1709,0.2540,0,5200.5050,5200.7590
2025.05.03 17:00,5107.3130,5110.9760,5105.3460,5110.9760,1682,0.2540,0,5200.5050,5200.7590
2025.05.03 17:30,5110.9800,5113.9570,5109.6310,5111.9590,1699,0.2540,0,5200.5050,5200.7590
2025.05.03 18:00,5111.9660,5119.7240,5111.9660,5119.7240,1706,0.2540,0,5200.5050,5200.7590
2025.05.03 18:30,5119.7250,5123.2840,5117.7840,5119.7740,1713,0.2540,0,5200.5050,5200.7590
2025.05.03 19:00,5119.7840,5123.5930,5117.7350,5123.5930,1699,0.2540,0,5200.5050,5200.7590
2025.05.03 19:30,5123.6020,5130.4950,5123.6020,5124.8030,1708,0.2540,0,5200.5050,5200.7590
2025.05.03 20:00,5124.8070,5134.1300,5124.8070,5134.1300,1710,0.2540,0,5200.5050,5200.7590
2025.05.03 20:30,5134.1310,5138.6930,5132.2000,5136.4530,1703,0.2540,0,5200.5050,5200.7590
2025.05.03 21:00,5136.4620,5136.5750,5125.6030,5130.9240,1694,0.2540,0,5200.5050,5200.7590
2025.05.03 21:30,5130.9270,5137.5080,5130.9270,5137.5080,1708,0.2540,0,5200.5050,5200.7590
2025.05.03 22:00,5137.5150,5140.9590,5134.6760,5140.4870,1687,0.2540,0,5200.5050,5200.7590
2025.05.03 22:30,5140.4980,5144.1250,5133.4440,5135.2760,1694,0.2540,0,5200.5050,5200.7590
2025.05.03 23:00,5135.2840,5143.7600,5135.2840,5143.7600,1695,0.2540,0,5200.5050,5200.7590
2025.05.03 23:30,5143.7610,5152.6010,5143.7610,5152.6010,1704,0.2540,0,5200.5050,5200.7590
2025.05.04 00:00,5152.6020,5160.2400,5152.6020,5154.6270,1704,0.2540,0,5200.5050,5200.7590
2025.05.04 00:30,5154.6300,5163.9570,5154.6300,5163.9570,1711,0.2540,0,5200.5050,5200.7590
2025.05.04 01:00,5163.9610,5167.0460,5158.6750,5167.0460,1703,0.2540,0,5200.5050,5200.7590
2025.05.04 01:30,5167.0480,5169.9880,5157.2830,5160.0570,1716,0.2540,0,5200.5050,5200.7590
2025.05.04 02:00,5160.0580,5169.3190,5160.0580,5169.3190,1715,0.2540,0,5200.5050,5200.7590
2025.05.04 02:30,5169.3210,5174.9080,5169.3210,5174.2500,1719,0.2540,0,5200.5050,5200.7590
2025.05.04 03:00,5174.2520,5180.4550,5172.8740,5180.4550,1701,0.2540,0,5200.5050,5200.7590
2025.05.04 03:30,5180.4590,5189.8830,5180.4590,5189.8830,1712,0.2540,0,5200.5050,5200.7590
2025.05.04 04:00,5189.8920,5199.1660,5189.8920,5199.1660,1694,0.2540,0,5200.5050,5200.7590
2025.05.04 04:30,5199.1730,5207.8180,5199.1730,5207.8180,1693,0.2540,0,5200.5050,5200.7590
2025.05.04 05:00,5207.8320,5216.4630,5206.7600,5207.1360,1713,0.2540,0,5200.5050,5200.7590
2025.05.04 05:30,5207.1380,5210.3540,5197.7510,5203.7340,1694,0.2540,0,5200.5050,5200.7590
2025.05.04 06:00,5203.7400,5208.8190,5202.3720,5208.8190,1694,0.2540,0,5200.5050,5200.7590
2025.05.04 06:30,5208.8240,5217.9120,5207.7830,5207.9870,1703,0.2540,0,5200.5050,5200.7590
2025.05.04 07:00,5207.9960,5215.2630,5207.4230,5209.6180,1707,0.2540,0,5200.5050,5200.7590
2025.05.04 07:30,5209.6200,5214.7470,5202.3800,5203.2080,1720,0.2540,0,5200.5050,5200.7590
2025.05.04 08:00,5203.2130,5207.6420,5201.9790,5207.6420,1704,0.2540,0,5200.5050,5200.7590
2025.05.04 08:30,5207.6510,5211.9910,5204.0440,5207.2930,1707,0.2540,0,5200.5050,5200.7590
2025.05.04 09:00,5207.2950,5212.6930,5206.7390,5208.9000,1713,0.2540,0,5200.5050,5200.7590
2025.05.04 09:30,5208.9040,5212.9430,5203.9840,5208.9240,1704,0.2540,0,5200.5050,5200.7590
2025.05.04 10:00,5208.9350,5217.5110,5208.9350,5217.5110,1698,0.2540,0,5200.5050,5200.7590
2025.05.04 10:30,5217.5200,5227.1790,5217.5200,5227.1790,1718,0.2540,0,5200.5050,5200.7590
2025.05.04 11:00,5227.1810,5234.3930,5227.1810,5234.3930,1703,0.2540,0,5200.5050,5200.7590
2025.05.04 11:30,5234.4070,5240.9080,5221.4140,5222.7150,1703,0.2540,0,5200.5050,5200.7590
2025.05.04 12:00,5222.7210,5228.0210,5216.2580,5220.2550,1703,0.2540,0,5200.5050,5200.7590
2025.05.04 12:30,5220.2610,5221.5390,5204.8160,5207.7290,1707,0.2540,0,5200.5050,5200.7590
2025.05.04 13:00,5207.7300,5216.2680,5207.7300,5211.5620,1707,0.2540,0,5200.5050,5200.7590
2025.05.04 13:30,5211.5650,5220.9780,5211.5650,5220.9780,1703,0.2540,0,5200.5050,5200.7590
2025.05.04 14:00,5220.9840,5230.3710,5220.9840,5230.3710,1697,0.2540,0,5200.5050,5200.7590
2025.05.04 14:30,5230.3720,5232.1860,5209.2950,5215.4540,1705,0.2540,0,5200.5050,5200.7590
2025.05.04 15:00,5215.4650,5217.8630,5199.5420,5200.6060,1328,0.2540,0,5200.5050,5200.7590
