Date,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.04 13:46,4744.6420,4744.6420,4744.0780,4744.0780,59,0.0374,0,4757.2370,4757.6110
2025.05.04 13:47,4744.0760,4744.0760,4743.5750,4743.5750,58,0.0374,0,4757.2370,4757.6110
2025.05.04 13:48,4743.5590,4743.5590,4742.8910,4742.8910,60,0.0374,0,4757.2370,4757.6110
2025.05.04 13:49,4742.8800,4742.8800,4742.3330,4742.3330,58,0.0374,0,4757.2370,4757.6110
2025.05.04 13:50,4742.3210,4742.3210,4741.8360,4741.8360,58,0.0374,0,4757.2370,4757.6110
2025.05.04 13:51,4741.8130,4741.8130,4741.1910,4741.1910,60,0.0374,0,4757.2370,4757.6110
2025.05.04 13:52,4741.1820,4741.1820,4740.5530,4740.5530,59,0.0374,0,4757.2370,4757.6110
2025.05.04 13:53,4740.5440,4740.5440,4740.0400,4740.0400,58,0.0374,0,4757.2370,4757.6110
2025.05.04 13:54,4740.0280,4740.0280,4739.4270,4739.4270,59,0.0374,0,4757.2370,4757.6110
2025.05.04 13:55,4739.4230,4739.4230,4738.8030,4738.8030,57,0.0374,0,4757.2370,4757.6110
2025.05.04 13:56,4738.7950,4738.7950,4738.2820,4738.2820,59,0.0374,0,4757.2370,4757.6110
2025.05.04 13:57,4738.2700,4738.2700,4737.7790,4737.7790,59,0.0374,0,4757.2370,4757.6110
2025.05.04 13:58,4737.7780,4737.7780,4737.2170,4737.2170,58,0.0374,0,4757.2370,4757.6110
2025.05.04 13:59,4737.2000,4744.0760,4737.1520,4743.6210,57,0.0374,0,4757.2370,4757.6110
2025.05.04 14:00,4743.6090,4743.6090,4743.0340,4743.0340,57,0.0374,0,4757.2370,4757.6110
2025.05.04 14:01,4743.0310,4743.0310,4742.5290,4742.5290,57,0.0374,0,4757.2370,4757.6110
2025.05.04 14:02,4742.5270,4742.5270,4742.0830,4742.0830,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:03,4742.0800,4742.0800,4741.4550,4741.4550,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:04,4741.4340,4741.4340,4740.8880,4740.8880,58,0.0374,0,4757.2370,4757.6110
2025.05.04 14:05,4740.8780,4740.8780,4740.3400,4740.3400,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:06,4740.3290,4740.3290,4739.9060,4739.9060,56,0.0374,0,4757.2370,4757.6110
2025.05.04 14:07,4739.8870,4739.8870,4739.2680,4739.2680,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:08,4739.2630,4743.3510,4738.9130,4743.2260,58,0.0374,0,4757.2370,4757.6110
2025.05.04 14:09,4743.2170,4753.6000,4742.9400,4753.3230,58,0.0374,0,4757.2370,4757.6110
2025.05.04 14:10,4753.3190,4753.3190,4752.6990,4752.6990,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:11,4752.6770,4752.6770,4752.0950,4752.0950,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:12,4752.0880,4752.0880,4751.4830,4751.4830,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:13,4751.4830,4754.4050,4751.4120,4753.9400,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:14,4753.9260,4753.9260,4753.3380,4753.3380,55,0.0374,0,4757.2370,4757.6110
2025.05.04 14:15,4753.3290,4753.3290,4752.7220,4752.7220,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:16,4752.7160,4752.7160,4752.1610,4752.1610,58,0.0374,0,4757.2370,4757.6110
2025.05.04 14:17,4752.1420,4752.1420,4751.5310,4751.5310,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:18,4751.5130,4751.5130,4750.9640,4750.9640,58,0.0374,0,4757.2370,4757.6110
2025.05.04 14:19,4750.9590,4750.9590,4750.3850,4750.3850,56,0.0374,0,4757.2370,4757.6110
2025.05.04 14:20,4750.3720,4750.3720,4749.8390,4749.8390,58,0.0374,0,4757.2370,4757.6110
2025.05.04 14:21,4749.8270,4757.4160,4749.6390,4757.0090,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:22,4757.0000,4761.5520,4756.8840,4761.2150,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:23,4761.2080,4761.2080,4760.6560,4760.6560,56,0.0374,0,4757.2370,4757.6110
2025.05.04 14:24,4760.6410,4760.6410,4760.0340,4760.0340,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:25,4760.0030,4760.0030,4759.4290,4759.4290,57,0.0374,0,4757.2370,4757.6110
2025.05.04 14:26,4759.4230,4759.4230,4758.8520,4758.8520,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:27,4758.8460,4758.8460,4758.2590,4758.2590,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:28,4758.2430,4758.2430,4757.7750,4757.7750,56,0.0374,0,4757.2370,4757.6110
2025.05.04 14:29,4757.7700,4762.5800,4757.5690,4762.2650,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:30,4762.2540,4762.2540,4761.7390,4761.7390,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:31,4761.7310,4761.7310,4761.1390,4761.1390,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:32,4761.1270,4761.1270,4760.4960,4760.4960,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:33,4760.4770,4760.4770,4759.7960,4759.7960,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:34,4759.7790,4759.7790,4759.3400,4759.3400,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:35,4759.3290,4759.3290,4758.6630,4758.6630,58,0.0374,0,4757.2370,4757.6110
2025.05.04 14:36,4758.6560,4758.6560,4758.1140,4758.1140,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:37,4758.1040,4758.1040,4757.5970,4757.5970,58,0.0374,0,4757.2370,4757.6110
2025.05.04 14:38,4757.5950,4757.5950,4756.9680,4756.9680,58,0.0374,0,4757.2370,4757.6110
2025.05.04 14:39,4756.9540,4760.5610,4756.5810,4760.3860,57,0.0374,0,4757.2370,4757.6110
2025.05.04 14:40,4760.3720,4760.3720,4759.7920,4759.7920,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:41,4759.7830,4759.7830,4759.2040,4759.2040,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:42,4759.1990,4759.1990,4758.6980,4758.6980,53,0.0374,0,4757.2370,4757.6110
2025.05.04 14:43,4758.6870,4758.6870,4758.1060,4758.1060,59,0.0374,0,4757.2370,4757.6110
2025.05.04 14:44,4758.0840,4758.0840,4757.4810,4757.4810,60,0.0374,0,4757.2370,4757.6110
2025.05.04 14:45,4757.4700,4757.4700,4757.3910,4757.3910,13,0.0374,0,4757.2370,4757.6110
