Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.04.24 18:00,3156.2800,3168.1140,3147.2390,3168.1140,13793,0.0293,0,3213.1140,3213.4070
2025.04.24 22:00,3168.1210,3174.5530,3150.5220,3157.5570,13768,0.0293,0,3213.1140,3213.4070
2025.04.25 02:00,3157.5670,3163.8790,3140.4360,3149.8210,13732,0.0293,0,3213.1140,3213.4070
2025.04.25 06:00,3149.8350,3169.4100,3124.9490,3129.9900,13714,0.0293,0,3213.1140,3213.4070
2025.04.25 10:00,3129.9930,3147.1060,3118.8900,3133.1360,13789,0.0293,0,3213.1140,3213.4070
2025.04.25 14:00,3133.1450,3137.7660,3095.3810,3100.7290,13785,0.0293,0,3213.1140,3213.4070
2025.04.25 18:00,3100.7360,3109.0580,3056.1870,3073.2080,13801,0.0293,0,3213.1140,3213.4070
2025.04.25 22:00,3073.2260,3093.9940,3068.1090,3087.7380,13754,0.0293,0,3213.1140,3213.4070
2025.04.26 02:00,3087.7460,3090.4210,3032.7920,3042.6040,13733,0.0293,0,3213.1140,3213.4070
2025.04.26 06:00,3042.6110,3074.6980,3034.8520,3074.6980,13756,0.0293,0,3213.1140,3213.4070
2025.04.26 10:00,3074.7040,3094.4480,3069.0620,3076.8560,13725,0.0293,0,3213.1140,3213.4070
2025.04.26 14:00,3076.8640,3095.5740,3069.3310,3095.5740,13748,0.0293,0,3213.1140,3213.4070
2025.04.26 18:00,3095.5840,3136.7820,3095.2910,3134.2010,13743,0.0293,0,3213.1140,3213.4070
2025.04.26 22:00,3134.2060,3170.9960,3134.2060,3142.7200,13737,0.0293,0,3213.1140,3213.4070
2025.04.27 02:00,3142.7260,3151.9320,3127.5450,3143.3160,13792,0.0293,0,3213.1140,3213.4070
2025.04.27 06:00,3143.3240,3177.5720,3143.3240,3169.9660,13808,0.0293,0,3213.1140,3213.4070
2025.04.27 10:00,3169.9700,3194.3090,3167.1290,3176.5200,13736,0.0293,0,3213.1140,3213.4070
2025.04.27 14:00,3176.5330,3188.0550,3170.1910,3172.4630,13807,0.0293,0,3213.1140,3213.4070
2025.04.27 18:00,3172.4670,3202.1210,3172.4670,3190.0120,13789,0.0293,0,3213.1140,3213.4070
2025.04.27 22:00,3190.0130,3196.7300,3175.6830,3181.1760,13785,0.0293,0,3213.1140,3213.4070
