Date,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.04.24 14:00,55973.0000,56060.0000,55823.0000,55856.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.24 18:00,55857.0000,56078.0000,55823.0000,56070.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.24 22:00,56071.0000,56164.0000,55896.0000,55936.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.25 02:00,55935.0000,55936.0000,55677.0000,55687.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.25 06:00,55686.0000,55852.0000,55534.0000,55589.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.25 10:00,55590.0000,55612.0000,55459.0000,55516.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.25 14:00,55517.0000,55606.0000,55493.0000,55581.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.25 18:00,55582.0000,55592.0000,55351.0000,55420.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.25 22:00,55419.0000,56263.0000,55387.0000,56201.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.26 02:00,56200.0000,56435.0000,56192.0000,56419.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.26 06:00,56420.0000,56435.0000,56358.0000,56407.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.26 10:00,56408.0000,56744.0000,56393.0000,56689.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.26 14:00,56688.0000,56816.0000,56671.0000,56679.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.26 18:00,56678.0000,56842.0000,56540.0000,56660.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.26 22:00,56661.0000,57270.0000,56624.0000,57253.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.27 02:00,57252.0000,57554.0000,57245.0000,57534.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.27 06:00,57535.0000,57644.0000,57470.0000,57624.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.27 10:00,57623.0000,57788.0000,57400.0000,57747.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.27 14:00,57746.0000,57832.0000,57722.0000,57741.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.27 18:00,57740.0000,57839.0000,57485.0000,57818.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.27 22:00,57817.0000,57873.0000,57546.0000,57601.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.28 02:00,57602.0000,57640.0000,57463.0000,57503.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.28 06:00,57504.0000,57513.0000,57252.0000,57266.0000,14400,0.0010,0,59174.1000,59176.8000
2025.04.28 10:00,57267.0000,57271.0000,56804.0000,56908.0000,14400,0.0010,0,59174.1000,59176.8000
