Datetime,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.04.24 18:00,20840.7060,20850.6190,20742.7660,20796.2810,14183,1.8870,0,19630.4860,19632.3730
2025.04.24 22:00,20796.2460,20801.0810,20670.5860,20714.1650,14186,1.8870,0,19630.4860,19632.3730
2025.04.25 02:00,20714.1540,20777.3930,20647.2930,20739.6590,14215,1.8870,0,19630.4860,19632.3730
2025.04.25 06:00,20739.6430,20775.8560,20701.8470,20748.7810,14228,1.8870,0,19630.4860,19632.3730
2025.04.25 10:00,20748.7760,20849.7310,20688.7000,20705.1090,14189,1.8870,0,19630.4860,19632.3730
2025.04.25 14:00,20705.0930,20750.1170,20623.4710,20697.8200,14198,1.8870,0,19630.4860,19632.3730
2025.04.25 18:00,20697.8040,20705.2550,20587.0510,20653.6650,14228,1.8870,0,19630.4860,19632.3730
2025.04.25 22:00,20653.6490,20653.6490,20405.1840,20405.1840,14200,1.8870,0,19630.4860,19632.3730
2025.04.26 02:00,20405.1710,20461.8060,20361.0580,20398.5770,14205,1.8870,0,19630.4860,19632.3730
2025.04.26 06:00,20398.5370,20417.6020,20286.7050,20286.7050,14205,1.8870,0,19630.4860,19632.3730
2025.04.26 10:00,20286.6910,20343.5150,20232.9290,20232.9290,14213,1.8870,0,19630.4860,19632.3730
2025.04.26 14:00,20232.9070,20329.9060,20202.2150,20202.2150,14198,1.8870,0,19630.4860,19632.3730
2025.04.26 18:00,20202.1840,20238.8840,20141.8780,20191.5770,14192,1.8870,0,19630.4860,19632.3730
2025.04.26 22:00,20191.5440,20348.0950,20169.7930,20345.8130,14216,1.8870,0,19630.4860,19632.3730
2025.04.27 02:00,20345.7590,20395.8660,20265.2550,20364.1390,14207,1.8870,0,19630.4860,19632.3730
2025.04.27 06:00,20364.1080,20409.7330,20319.5200,20335.4470,14224,1.8870,0,19630.4860,19632.3730
2025.04.27 10:00,20335.4330,20335.4330,20167.1720,20232.9170,14213,1.8870,0,19630.4860,19632.3730
2025.04.27 14:00,20232.9110,20251.5480,20129.3480,20204.8540,14208,1.8870,0,19630.4860,19632.3730
2025.04.27 18:00,20204.8540,20204.8540,19979.5720,19998.4610,14210,1.8870,0,19630.4860,19632.3730
2025.04.27 22:00,19998.4340,20063.7520,19978.5760,20043.1540,14187,1.8870,0,19630.4860,19632.3730
2025.04.28 02:00,20043.1450,20113.9850,20012.8180,20039.0990,14211,1.8870,0,19630.4860,19632.3730
2025.04.28 06:00,20039.0940,20064.9170,19951.6390,19956.1260,14196,1.8870,0,19630.4860,19632.3730
2025.04.28 10:00,19956.0990,19986.5010,19907.9550,19947.3440,14216,1.8870,0,19630.4860,19632.3730
2025.04.28 14:00,19947.3160,20060.4000,19878.4970,20059.9760,14226,1.8870,0,19630.4860,19632.3730
2025.04.28 18:00,20059.9670,20140.7060,20049.3460,20115.0690,14197,1.8870,0,19630.4860,19632.3730
2025.04.28 22:00,20115.0620,20205.5200,20105.5110,20146.7470,14193,1.8870,0,19630.4860,19632.3730
2025.04.29 02:00,20146.7220,20222.9010,20093.7420,20153.8990,14204,1.8870,0,19630.4860,19632.3730
2025.04.29 06:00,20153.8820,20306.6670,20151.9700,20271.2980,14204,1.8870,0,19630.4860,19632.3730
2025.04.29 10:00,20271.2780,20288.2150,20227.1470,20275.6290,14209,1.8870,0,19630.4860,19632.3730
2025.04.29 14:00,20275.6270,20281.7450,20188.8880,20265.5340,14197,1.8870,0,19630.4860,19632.3730
2025.04.29 18:00,20265.4940,20265.4940,20135.4060,20176.2690,14179,1.8870,0,19630.4860,19632.3730
2025.04.29 22:00,20176.2330,20303.5980,20170.2520,20286.3470,14202,1.8870,0,19630.4860,19632.3730
2025.04.30 02:00,20286.3170,20372.3670,20255.8660,20300.5060,14212,1.8870,0,19630.4860,19632.3730
